File;Adapt;Parse
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test13.sugj;11305;22
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test06.sugj;5144;41
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test11.sugj;9;5
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test18.sugj;224;8
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test04.sugj;229;24
init;163;0
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test10.sugj;10;14
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test01.sugj;229;22
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test07.sugj;18;25
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test08.sugj;12;22
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test14.sugj;9;4
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test19.sugj;10;54
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test20.sugj;8;5
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test09.sugj;19;12
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/javaclosure/Transformation.sugj;5308;50
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test17.sugj;8;3
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test16.sugj;8;5
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/javaclosure/Syntax.sugj;4558;44
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test05.sugj;13;23
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test15.sugj;9;4
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test02.sugj;9;14
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test12.sugj;8;4
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/javaclosure/ToRefType.sugj;25;30
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test03.sugj;13;23
