File;Adapt;Parse
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test13.sugj;11292;15
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test06.sugj;6332;34
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test11.sugj;10;4
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test18.sugj;9;4
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test04.sugj;12;31
init;184;0
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test10.sugj;19;17
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test01.sugj;17;15
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test07.sugj;18;18
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test08.sugj;17;17
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test14.sugj;12;3
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test19.sugj;11;5
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test20.sugj;11;42
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test09.sugj;17;16
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/javaclosure/Transformation.sugj;5602;54
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test17.sugj;11;4
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test16.sugj;13;2
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/javaclosure/Syntax.sugj;4773;47
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test05.sugj;18;16
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test15.sugj;11;1
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test02.sugj;13;26
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test12.sugj;7;5
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/javaclosure/ToRefType.sugj;24;25
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-closures/src/test/Test03.sugj;14;20
