File;Adapt;Parse
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-xml/src/eblock/ConcatIds.sugj;19;63
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-xml/src/test/Test02.sugj;8506;122
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-xml/src/concretesyntax/Java.sugj;730;149
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-xml/src/xml/XmlTextTools.sugj;6977;62
init;171;0
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-xml/src/xml/XmlSyntax.sugj;589;255
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-xml/src/eblock/EBlock.sugj;464;239
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-xml/src/concretesyntax/MetaExplode.sugj;20;194
/home/leo/workspace/APEG/experiments/languages/SugarJ/orign/case-studies/n-xml/src/xml/AsSax.sugj;6961;145
